id	filename	md5	size	state
5af98b0d-c238-4947-aa29-3cbace285394	fb48633f-6d28-4d5b-b752-c265fa7c6167.wgs.BRASS.raw_structural_variation.vcf.gz	3566ce2ddbd74b1db1d2793cd23d6fa9	337953	released
0e1cc397-44ec-4dbc-b69f-3743ce967c1a	fe6b7f7b-fbbc-410e-9e32-a5b8ce011b6a.wgs.BRASS.raw_structural_variation.vcf.gz	f116843169819d3dcfd0aae6b0b45f4f	164038	released
5dbbabea-3500-4275-9d4f-5aa8f0e86bde	8aa6e314-973a-4c61-a39b-82ea8a0d197e.wgs.BRASS.rerun_structural_variation.bedpe	65118e91308045d05d785ca09dc7f805	195446	released
48487a9a-8bb2-41d6-b93b-b550df74b280	fc9ff5e7-61d5-47fe-9281-bedb09f0624c.wgs.BRASS.raw_structural_variation.vcf.gz	d4988a2b3ada066493409e4ded6118bc	89147	released
79c4c8d5-183c-49d5-9c53-4ece89b9b766	920652db-96fa-4cdd-b7de-3acb052c5ac3.wgs.BRASS.rerun_structural_variation.bedpe.gz	4508952e82c38beee2c91e1362307569	3007	released
1480b31a-12f0-4129-b76a-73e93e9399cb	75de6374-86e9-49f9-ac40-6c4cde04f93c.wgs.BRASS.raw_structural_variation.vcf.gz	0f0aeb7870bc449cda59dd9b615222a5	21706	released
085ff13e-f579-4c26-837f-34bc91e22a14	17525faf-a946-4f69-a5b4-acf77026c1bd.wgs.BRASS.rerun_structural_variation.bedpe.gz	8df97380abdcb86724e92dcd75304738	8074	released
874c33eb-195b-4041-b6bc-5bf2f808bf7a	5cf8567d-8a72-42d4-bb16-2a10bb5dacf1.wgs.BRASS.raw_structural_variation.vcf.gz	c6395a7840de4a94cb7c278661b7f761	28074	released
9360956a-1c29-4cf3-a03b-43a575676db7	88202ed5-28c0-49e2-ac4d-18ddd48feded.wgs.BRASS.rerun_structural_variation.bedpe.gz	a964b953d626bb6958be3648c46507fb	166094	released
19fbe2f4-76b6-4f7d-a956-646428970896	27cca99a-2e9b-4bb4-9104-f3201e5b32b7.wgs.BRASS.raw_structural_variation.vcf.gz	03ec63a0d832845363f241bdf49f30ec	95462	released
33ac2526-c7cc-473a-ac1a-a2b2d73f9d13	5ae88ff4-b750-4eae-9991-e6b1c9145d97.wgs.BRASS.raw_structural_variation.vcf.gz	671f6ec148f516fabb97e5c486043595	296092	released
de1ae682-c80e-4293-883a-f56669d5c115	af01ea52-4c9c-40f2-a171-1ac899b393c8.wgs.BRASS.rerun_structural_variation.bedpe.gz	d5a21c31bc3dca355adec2c8e5eaa030	53601	released
c8e7f1cd-496f-4322-949e-24e09976e0d6	db921836-29cf-4a8e-81bc-9c225bc35878.wgs.BRASS.rerun_structural_variation.bedpe.gz	3182702eef3dd005897cc68e3eaffe61	47476	released
8c1b24c8-c047-45e0-8760-480d83c0c5ea	6586be1d-b3b4-47b4-b973-0282046479d3.wgs.BRASS.rerun_structural_variation.bedpe	9fd94c3d7e1bfa6720cfe0226a32bbdd	501396	released
877da749-172b-4a59-9220-eb658fdec1ff	9bdcc390-1fd2-4ed0-9d06-ba35cad665ba.wgs.BRASS.raw_structural_variation.vcf.gz	9bc0080c41f7240e2aaf74f29ba8abc0	63792	released
2d6ffabd-756c-406f-b29d-0d0ffc677d53	c62199d9-c2e7-4104-bb6a-01e6a0014a35.wgs.BRASS.rerun_structural_variation.bedpe.gz	77034560a5d6835fd35495ddd64c2417	34771	released
8f398727-64d9-4ed4-aaf7-6346ab25ae5c	d259761e-5a90-486d-b2b6-ddfb4db7dd8b.wgs.BRASS.raw_structural_variation.vcf.gz	d39756c3b4fa8057f3865e467d4bf13f	83404	released
a27560ba-38ce-4ab9-b9ab-2fa70b5d360e	f5ab3dfd-d414-449a-9a7a-0000703e0b85.wgs.BRASS.rerun_structural_variation.bedpe	5043e6ae13d78d22ccb9e0449524b76d	415097	released
86dfe811-18b1-4b07-8c96-2f960b1c3d3c	1d6d39c4-b0e1-4d49-ac1d-384212229d5c.wgs.BRASS.raw_structural_variation.vcf.gz	df0a07bbc7ea2d36520b2e903557da8d	57530	released
2137a3ff-78e9-49f4-a092-1ea1f3e74a67	7b037a9c-52bc-4fb4-9dda-c0d06ed3dafb.wgs.BRASS.rerun_structural_variation.bedpe.gz	0d99b447ccee651175e64b1d3a6d19dc	30657	released
fbe64b68-c575-4a40-924a-de7e47187720	932a6293-7f9f-468f-9b84-0f8451c23a61.wgs.BRASS.rerun_structural_variation.bedpe.gz	eb651b986ce9326066824b12c99e7d31	24873	released
9220b779-cde5-4d43-bf56-fdbc4f93f902	2bb32e69-fe20-46e2-9d5f-96f8b020ee59.wgs.BRASS.rerun_structural_variation.bedpe.gz	1a5f5d97ede93477194986a19e97c68e	56017	released
7e922fe3-d213-4fb7-a88e-fce08f1269a3	1843c280-8349-4343-85b2-c7908420b483.wgs.BRASS.rerun_structural_variation.bedpe.gz	9e63aa59d0e40a27fd870b5e592d5252	33984	released
7b6cfeed-e44e-4e8e-9398-f9f253582fdc	d04b716e-5e40-4dc5-ba67-505fd77fedae.wgs.BRASS.rerun_structural_variation.bedpe.gz	335d586dc52f25c02857fd4dfc2a85ad	50436	released
7327f52e-f56c-471b-b79d-941964b7e4c8	de5abd74-4849-4fd7-bb45-17f9956c8aa1.wgs.BRASS.rerun_structural_variation.bedpe.gz	4fb61549a93c4e1d14c2eef676c4739e	47539	released
81c80a90-d312-42ec-98a8-22e72b704191	2514df3e-72ec-40e5-88d0-ce1dfb3ccd73.wgs.BRASS.raw_structural_variation.vcf.gz	6edddee70e50c90115d72e9662e22b6b	82564	released
2d190203-6faa-4b6f-9d87-c35e5fd36626	f8777da1-d1ba-4ca7-9d65-a57b7061b6c4.wgs.BRASS.raw_structural_variation.vcf.gz	8f289a24a1546bb17179b9a71993a496	136982	released
5cc16d2c-0067-4314-b947-9a1268323fef	75ed0668-d333-46c3-8e9c-912b5a61592c.wgs.BRASS.rerun_structural_variation.bedpe.gz	9834b4d3c86308512044faf8203877dd	89767	released
2ffdc5df-6159-4993-aa12-1488cd83aa06	b23fbf81-819e-42ec-b44d-1064f0fe7222.wgs.BRASS.raw_structural_variation.vcf.gz	e7b2f2af4d6c1f672ba4750945379e36	226765	released
08b70890-219f-45de-8138-8b85819d9467	e636717c-c2ee-4c11-aff9-5bbe27c5e134.wgs.BRASS.raw_structural_variation.vcf.gz	933699aa544ef7b1dbaffb636c57b945	202073	released
c89cea85-c4fe-4dc4-924c-00000299f564	3b7f2fc7-32b6-4c8d-81c0-6fffbf877ed8.wgs.BRASS.rerun_structural_variation.bedpe.gz	4437d51a2bce94e69ec0f512593b86f8	156724	released
aac40396-b873-42e9-95bb-6d4274fbfd3c	392b2647-766f-4e28-b003-44891a79ce8b.wgs.BRASS.raw_structural_variation.vcf.gz	189a4b79f68d3f3064855ac49aaf50e9	48555	released
52a1e0d4-7cff-4e53-8914-702983af307d	a0c7809b-2a16-457e-91ab-418860c77bc6.wgs.BRASS.rerun_structural_variation.bedpe.gz	dcaa3f832e9d054240b6b7887f8d986c	22371	released
19306a17-30e7-4582-9ce5-ad49a2b7365b	98ccde86-a2a0-4d6e-b2ba-62f03d3ee2f2.wgs.BRASS.rerun_structural_variation.bedpe.gz	520eb82d97d916a210b66b41509d62df	125494	released
62e38d71-38c3-40ec-9f19-b3a5df7bbbd1	dcb7c4ba-7215-4b77-949a-c2d2b783549d.wgs.BRASS.raw_structural_variation.vcf.gz	bc064d118da207270eb2bf23a8e7a257	203603	released
bcdce37a-d087-4e02-8039-126a30b3bce0	1c657016-b3f5-468b-b973-8d5c19ed5bbe.wgs.BRASS.raw_structural_variation.vcf.gz	d23094718e556a5658ed5835ac608a56	315280	released
593adbc1-1fcc-4868-9396-b2c2c801bda3	7761c30d-67b6-4e3e-80a4-835b30b7c4be.wgs.BRASS.rerun_structural_variation.bedpe.gz	04bf6ea1a484a5516bb1ffcda8e47d53	196469	released
4b8a60aa-d823-4f99-bedc-960ed1482ad5	5e54ae37-bbd4-4cb9-a1e4-886acd28bdd2.wgs.BRASS.raw_structural_variation.vcf.gz	c999aec280516fd6b7b1741e684b8066	96176	released
5c14f8c4-5623-4f6c-867d-bdfbf26f2945	0b2a6149-872f-4178-a7df-d8308cdea3fd.wgs.BRASS.raw_structural_variation.vcf.gz	dd36a4039607022b6b0666c279c07298	48383	released
a339a273-2687-4ee1-aeea-b3cced5c9fe8	34ea70ef-f4e8-42d5-9f2e-dd18fffea9df.wgs.BRASS.rerun_structural_variation.bedpe.gz	f891e612bfb957e0ac4e474520efb3e4	23790	released
8403ee14-eae9-42d3-8bec-7d15565d503d	73e9eef8-2b24-4fc2-84de-a35419cf91de.wgs.BRASS.rerun_structural_variation.bedpe.gz	c1a1a27af9b6139445f3c0f6691b24da	66342	released
3f760447-1c74-461e-85e5-03b5587d1bf7	83998a9c-7df4-4891-83c8-f7c846fa8608.wgs.BRASS.rerun_structural_variation.bedpe.gz	080a03f95ea01e5bc6601c4b6fb2f474	62389	released
0329aaaa-cf8c-449c-991b-4983ac99b420	d786c9e8-82fe-41e9-a008-f03e91293404.wgs.BRASS.rerun_structural_variation.bedpe.gz	54fcb5b2836f2f24946e9730bb6b7b37	165378	released
0c30f1c9-ff8f-47b0-a4b3-035149b9816f	514bbe99-1ce0-4c09-8931-d41b44758a86.wgs.BRASS.raw_structural_variation.vcf.gz	2d861bf5c2deef7ba017f2a78fb61377	266833	released
92c7f82b-74e4-45f3-a426-f441f42aec8c	92b4df23-a5df-4831-9f8d-68176cce828b.wgs.BRASS.rerun_structural_variation.bedpe.gz	e6cc2e6db1b42b9e750774796dc34de5	55139	released
f99f83a0-949b-40ab-85e4-9b217ef6ec96	c8b96457-c10e-4215-90c5-d49381f721e0.wgs.BRASS.rerun_structural_variation.bedpe.gz	12788486f3dbd1c249cd13f9e05d0e02	27779	released
b2d69d31-afb7-4f88-ade1-0e2b692c1acc	8fa5bdbb-27c7-4748-bbf1-603a12b866f4.wgs.BRASS.raw_structural_variation.vcf.gz	0b12acc9499dba132e13ef7723473748	90079	released
