id	filename	md5	size	state
8d5a94c8-b3d9-4991-8ce9-f7aa9189938c	4cbbd805-2dd4-479d-ae3b-ac8292540210.rna_seq.augmented_star_gene_counts.tsv	c45a34ba216855dc688ac4e09de7bec9	4241986	released
e789877b-6eb5-434c-85b8-a62a99937b98	cd043a38-03e2-4278-8396-c5654e056664.rna_seq.augmented_star_gene_counts.tsv	9d538268a704b60ba1221daef40cfb25	4260398	released
0827512b-4fd5-405e-ba15-fb69ee8fddba	843d3266-d3bf-4193-b2cc-1146dffd81a2.rna_seq.augmented_star_gene_counts.tsv	2893ea7903af69e2570e7f205a1f8564	4233293	released
f9c280f7-4975-4970-806d-2cf4b94ccf74	7733c278-8e2b-4d6f-9e28-82256ea05035.rna_seq.augmented_star_gene_counts.tsv	19285a7294a41a1a4ba469e0122aafbb	4266117	released
94cab1e2-dcd6-43b7-b359-75b0c4a485ba	23f1ad0c-c9d5-408f-bba8-1bb71364007b.rna_seq.augmented_star_gene_counts.tsv	463634784609f248b1f877bab3d4f045	4242913	released
cf282dd2-fc71-41e4-a22d-87ea9de78b71	221c0abc-cf42-48ce-aabd-6aa0f84bcf30.rna_seq.augmented_star_gene_counts.tsv	731b19a63756f2d5eecc8088949a1ff1	4257317	released
41f4ae8d-e832-46e4-aa65-87ba050d39d3	2acc3468-bc59-4cc2-9ab0-95c8a57a9c78.rna_seq.augmented_star_gene_counts.tsv	5ea11f837b1cb1e00dc27644e5f123a6	4236019	released
06ca30ec-156b-4f5e-9466-4563296a589d	e8fbb9e4-a42d-4bfe-8001-31505fc33a4e.rna_seq.augmented_star_gene_counts.tsv	9254d03be3f3d8fab02a17a0f82245ad	4245616	released
96c4cf1d-ca50-4abb-81fd-4eb090111a4c	5b2ab630-763b-4efa-9681-fc3c8f65aa2f.rna_seq.augmented_star_gene_counts.tsv	916b5fe5fc6626145501eb41731de8ff	4245793	released
b1af869c-458d-43cb-aed9-f785a8b615b8	f84c095c-92ae-4448-994e-de023c348520.rna_seq.augmented_star_gene_counts.tsv	a9f11297f8bfd48e638acf43148cff06	4237646	released
6602a055-2305-48a2-9c54-8a29778c5644	e83faec0-340e-4d7a-b56f-dfe285e6b794.rna_seq.augmented_star_gene_counts.tsv	183aad4f4cd026fa502c492ea11c3b16	4242218	released
9ab3bfe1-463e-40b8-9380-da7cc3bf6d16	61419601-eb40-48c4-b221-f244a321287b.rna_seq.augmented_star_gene_counts.tsv	491b60cdd0226de8a20de9db2a59074a	4255788	released
fd22fbac-3add-4e12-8bba-49f42e0bb39a	01d30473-7c6c-43ea-adf9-777c37917f88.rna_seq.augmented_star_gene_counts.tsv	61b9f0902e01c1706661368ec680f6f2	4242019	released
2d135613-d5e9-41c8-af31-8c6ffe073f58	96403ed2-56f1-4400-9b71-38364e579bae.rna_seq.augmented_star_gene_counts.tsv	17ee7391b92abf548cc1c707ce30cba3	4242245	released
db3b76cb-5f0d-4df2-b42b-3e66e102b286	498a2b3c-8330-4e83-9002-80e8faacd1d3.rna_seq.augmented_star_gene_counts.tsv	cc917d6bbbec1f1cf31234364ac62e11	4243311	released
2ea24d12-dddd-4628-ab66-5c70805b07e2	996bd4b6-e9a9-475c-8794-be2082131a9f.rna_seq.augmented_star_gene_counts.tsv	295895975153bf747282c8c1047dc1fc	4241436	released
df540788-5785-41f3-a43e-398aa9067664	776ed666-ea2e-4bfc-8304-6ed47efd2a73.rna_seq.augmented_star_gene_counts.tsv	187aac40cb2dbe9d513769056773d8a8	4238625	released
5fc2465c-ea55-4197-87d2-a3822c8164ef	e2a7e12b-a940-4031-ad7f-a02cbb2a338f.rna_seq.augmented_star_gene_counts.tsv	02bbc1643b0264ab8a65dd602d383a55	4231868	released
7097d905-c693-4de3-bed7-0d3fdbbe3b37	54dfc3dc-4b60-4e85-ae78-0e1c2b14abeb.rna_seq.augmented_star_gene_counts.tsv	bc780ab7aa0da416964d7888bf9d13b3	4227809	released
9f6308ed-98f2-44cf-b3de-b534ccf808f9	68b558ca-c3bb-4a1f-b133-624c4bc0e2dc.rna_seq.augmented_star_gene_counts.tsv	0166e41b75bffeb6010ace26b4db6243	4241916	released
af4b1495-7078-4042-8d0d-1769b7dcc53d	9643ba21-d26d-441e-a68d-ce4b98790711.rna_seq.augmented_star_gene_counts.tsv	3d61bd63df4c2be510a927b990004056	4244106	released
752b0067-d61f-4c6f-bd71-46e0338f15de	52a41293-9031-4b0c-ac1e-7b01a645248d.rna_seq.augmented_star_gene_counts.tsv	6ccd764ec1b0e9fc022a64c9f8dc2e30	4223591	released
bc278946-a5c8-4b1a-a5cc-583ab4ee1420	afe1d6a7-79e5-426b-8b15-aa67e84b3c03.rna_seq.augmented_star_gene_counts.tsv	c2444c83d567dd95eafdcd7376f864eb	4254682	released
470afda8-c4a4-4161-b6e7-1f0d2372d2c7	7d2957c7-2c69-499d-9a75-aa54f04cb530.rna_seq.augmented_star_gene_counts.tsv	e9b7c91e96f59332c75b2dd6f040b739	4225071	released
108d78db-9d31-4dbf-86f7-5e50134b91a6	dbdf55c4-832a-4eec-ac78-d6b83dcc0645.rna_seq.augmented_star_gene_counts.tsv	2940b21dcaa8aed3054647aa29d39189	4229503	released
4928764c-6c45-409a-b886-b9b458d37c2c	e4e9b46b-9fea-4358-908a-811d2bd44b54.rna_seq.augmented_star_gene_counts.tsv	b4a05013de2b54d4c7e5c43ca55071d4	4243641	released
6bff99d4-8131-4e5f-8bc8-57bb4675d580	007e754d-e85c-4278-9183-382fbc61121f.rna_seq.augmented_star_gene_counts.tsv	bec0587f278b5eb75c7ab91c2a882779	4232331	released
bd1636e9-49de-459a-acc6-4cb0c4a80c45	5bc83672-ab34-40f9-928c-00412b245b5b.rna_seq.augmented_star_gene_counts.tsv	856d07d22b51bcd875a4f9b764a3a674	4265328	released
4fc4b4e0-6a01-4e8f-89f8-f68203f0105d	4f22c37d-3ee4-4237-8b39-d7a9a91f2e2d.rna_seq.augmented_star_gene_counts.tsv	593f4ca8d702b7906c170c2c31529614	4237763	released
2b600b63-198b-43af-844d-ca9629b8e508	7999ce36-cdcf-41a8-bde7-6f519e619857.rna_seq.augmented_star_gene_counts.tsv	a0c8adc8dbdc443f49afe88af419199b	4257469	released
ac55bde0-199a-410d-8127-e2ac2a320e2b	b3318acf-3b21-4d6c-beb9-0c18a18a484d.rna_seq.augmented_star_gene_counts.tsv	ffbf96e50847d45c76a702159aece835	4241718	released
8dc3309f-0346-478c-a704-872a046ff2aa	0672c617-1b52-4184-b879-87817fcc38b7.rna_seq.augmented_star_gene_counts.tsv	94f9377d0161fb6d958c6fcbe6ff433b	4245877	released
df995d66-d541-42e4-935e-198829fbecb2	7348a0dd-4824-478c-95e9-fd7107c247b6.rna_seq.augmented_star_gene_counts.tsv	ccaa5f0e5d09de132f6164402ed99f1e	4235911	released
a79328d0-1da2-4a72-a319-2badd03985e3	bcfe99a0-4126-4247-8dcc-c823ce2fdcd5.rna_seq.augmented_star_gene_counts.tsv	69003e695bcef47b4621381535c3dd8e	4241776	released
8a88c897-62f2-4079-8029-804f7d782bb7	14fe30e1-ae34-490e-a9bc-16de4e7e240e.rna_seq.augmented_star_gene_counts.tsv	523ecd1c883bc45f676b00c1ebb0a829	4257007	released
e95d92be-5170-46c5-884b-f88195d549ed	6df808d4-b660-463e-ab2d-cc31f173fce8.rna_seq.augmented_star_gene_counts.tsv	4b751a04a7180923a77d75172c72dc94	4214627	released
99488a4a-85cb-4b08-96b4-c6a6a1238da9	3c6ef566-fb1a-48d6-9616-c64e7aed881a.rna_seq.augmented_star_gene_counts.tsv	5210d98306506ffaa5fc4b3ded78c5d1	4229852	released
943d7e24-0b89-4ea8-9e86-573a7187a58b	8a19153b-5260-4fb9-939c-a4764bce20b0.rna_seq.augmented_star_gene_counts.tsv	98ecc7681d9482c13e2e58c23d63ff95	4229969	released
f95d3d81-2433-4018-a042-f24b9f04946a	545f9937-b128-4f44-8b12-ded0fb79bf3f.rna_seq.augmented_star_gene_counts.tsv	b495c83f1e2ea437d2d9292e0a6dc5f5	4254208	released
